module,type,name,res_id,src,value
base,model,"res.country,name",base.qa,Qatar,Katar
base,field,"ir.values,key2",0,Qualifier,Kwalifikator
base,model,"ir.module.module,summary",base.module_sale_stock,"Quotation, Sale Orders, Delivery & Invoicing Control","Zarządzanie ofertami, zamówieniami sprzedaży i fakturami"
base,model,"ir.module.module,summary",base.module_sale,"Quotations, Sales Orders, Invoicing","Oferty, Zamówienia sprzedaży, Fakturowanie"
base,selection,"ir.translation,type",0,RML  (deprecated - use Report),RML  (deprecated - use Report)
base,field,"ir.actions.report.xml,report_rml_content",0,RML Content,RML Content
base,field,"ir.actions.report.xml,report_rml_content_data",0,RML Content,RML Content
base,field,"res.company,rml_header",0,RML Header,Nagłówek RML
base,field,"res.company,rml_header2",0,RML Internal Header,Wewnętrzny nagłówek RML
base,field,"res.company,rml_header3",0,RML Internal Header for Landscape Reports,RML Internal Header for Landscape Reports
base,view,ir.actions.report.xml,0,RML Report,Raport RML
base,field,"res.currency.rate,rate",0,Rate,Kurs
base,view,res.currency,0,Rates,Kursy
base,field,"res.currency,rate_ids",0,Rates,Kursy
base,view,ir.model.access,0,Read Access,Prawo odczytu
base,field,"ir.model.access,perm_read",0,Read Access,Prawo odczytu
base,view,ir.rule,0,Read Access Right,Prawo odczytu
base,view,ir.model.fields,0,Readonly,Tylko odczyt
base,field,"ir.model.fields,readonly",0,Readonly,Tylko odczyt
base,field,"res.partner.bank.type.field,readonly",0,Readonly,Tylko odczyt
base,code,addons/orm.py,4920,"Record #%d of %s not found, cannot copy!","Rekord #%d z %s nie znaleziony, nie mozna kopiować!"
base,field,"ir.actions.act_window,res_id",0,Record ID,ID rekordu
base,field,"ir.model.data,res_id",0,Record ID,ID rekordu
base,field,"ir.translation,res_id",0,Record ID,ID rekordu
base,field,"ir.values,res_id",0,Record ID,ID rekordu
base,field,"ir.model.data,display_name",0,Record Name,Nazwa rekordu
base,view,ir.rule,0,Record Rule,Reguła rekordu
base,model,"ir.actions.act_window,name",base.action_rule,Record Rules,Reguły rekordu
base,view,ir.rule,0,Record Rules,Reguły rekordu
base,model,"ir.ui.menu,name",base.menu_action_rule,Record Rules,Reguły rekordu
base,code,addons/base/ir/ir_cron.py,262,Record cannot be modified right now,Nie można teraz modyfikować rekordu
base,view,ir.rule,0,Record rules,Reguły rekordów
base,model,"ir.module.module,shortdesc",base.module_hr_recruitment,Recruitment Process,Proces rekrutacji
base,model,"ir.module.module,shortdesc",base.module_subscription,Recurring Documents,Dokumenty rekurencyjne
base,code,addons/base/module/module.py,366,Recursion error in modules dependencies !,Błąd rekurencji w zależności modułów !
base,code,addons/orm.py,4246,Recursivity Detected.,Stwierdzono rekurencję
base,field,"res.partner,ref",0,Reference,Kod
base,report,ir.module.reference,0,Reference Guide,Skrócony podręcznik
base,help,"ir.ui.view_sc,res_id",0,"Reference of the target resource, whose model/table depends on the 'Resource Name' field.","Reference of the target resource, whose model/table depends on the 'Resource Name' field."
base,code,addons/base/res/res_company.py,166,Reg,Reg
base,field,"res.partner,parent_id",0,Related Company,Powiązana firma
base,field,"res.users,partner_id",0,Related Partner,Powiązany partner
base,field,"ir.actions.server,trigger_obj_id",0,Relation Field,Pole relacji
base,field,"ir.model.fields,relation_field",0,Relation Field,Pole relacji
base,field,"ir.model.relation,name",0,Relation Name,Nazwa relacji
base,field,"ir.actions.report.xml,attachment_use",0,Reload from Attachment,Odczytaj ponownie z załącznika
base,code,addons/base/ir/ir_model.py,374,"Renaming sparse field ""%s"" is not allowed","Renaming sparse field ""%s"" is not allowed"
base,model,"ir.module.module,shortdesc",base.module_mrp_repair,Repairs Management,Zarządzanie naprawami
base,field,"ir.cron,doall",0,Repeat Missed,Pominięto powtórzenie
base,help,"ir.cron,interval_number",0,Repeat every x.,Pwtarzaj co x.
base,view,ir.actions.report.xml,0,Report,Raport
base,field,"ir.actions.report.xml,report_file",0,Report File,Plik raportu
base,field,"res.company,rml_footer",0,Report Footer,Stopka raportu
base,field,"res.company,rml_footer_readonly",0,Report Footer,Stopka raportu
base,view,res.company,0,Report Footer Configuration,Konfiguracja stopki raportów
base,view,ir.actions.report.xml,0,Report Type,Typ raportu
base,field,"ir.actions.report.xml,report_type",0,Report Type,Typ raportu
base,help,"ir.actions.report.xml,report_type",0,"Report Type, e.g. pdf, html, raw, sxw, odt, html2html, mako2html, ...","Typ raportu, czyli pdf, html, raw, sxw, odt, ...."
base,view,ir.actions.report.xml,0,Report Xml,Raport Xml
base,view,ir.actions.report.xml,0,Report xml,Raport xml
base,selection,"ir.translation,type",0,Report/Template,Report/Template
base,model,"ir.module.category,name",base.module_category_reporting,Reporting,Raportowanie
base,model,"ir.ui.menu,name",base.menu_reporting,Reporting,Raportowanie
base,model,"ir.actions.act_window,name",base.ir_action_report_xml,Reports,Raporty
base,field,"ir.module.module,reports_by_module",0,Reports,Raporty
base,model,"ir.ui.menu,name",base.menu_ir_action_report_xml,Reports,Raporty
base,report,ir.module.reference,0,Reports :,Raporty:
base,field,"res.request,body",0,Request,Zgłoszenie
base,field,"res.request.history,req_id",0,Request,Zgłoszenie
base,view,res.request.link,0,Request Link,Łącznik zgłoszenia
base,model,"ir.actions.act_window,name",base.res_request_link-act,Request Reference Types,Typy referencji zgłoszeń
base,model,"ir.ui.menu,name",base.menu_res_request_link_act,Request Reference Types,Typy referencji zgłoszeń
base,view,ir.model.fields,0,Required,Wymagane
base,field,"ir.model.fields,required",0,Required,Wymagane
base,field,"res.partner.bank.type.field,required",0,Required,Wymagane
base,field,"ir.exports,resource",0,Resource,Zasób
base,model,"ir.module.module,shortdesc",base.module_resource,Resource,Zasób
base,field,"ir.property,res_id",0,Resource,Zasób
base,field,"ir.attachment,res_id",0,Resource ID,ID zasobu
base,field,"workflow.instance,res_id",0,Resource ID,ID zasobu
base,field,"workflow.triggers,res_id",0,Resource ID,ID zasobu
base,field,"ir.attachment,res_model",0,Resource Model,Resource Model
base,field,"ir.attachment,res_name",0,Resource Name,Nazwa zasobu
base,field,"ir.ui.view_sc,resource",0,Resource Name,Nazwa zasobu
base,field,"workflow,osv",0,Resource Object,Obiekt zasobu
base,view,workflow.instance,0,Resource Object,Obiekt zasobu
base,field,"workflow.instance,res_type",0,Resource Object,Obiekt zasobu
base,field,"ir.ui.view_sc,res_id",0,Resource Ref.,Odn. zasobu
base,model,"res.country,name",base.re,Reunion (French),Reunion (French)
base,field,"res.partner.category,parent_right",0,Right parent,Right parent
base,selection,"res.lang,direction",0,Right-to-Left,Od prawej do lewej
base,model,"res.country,name",base.ro,Romania,Rumunia
base,model,"ir.module.module,shortdesc",base.module_l10n_ro,Romania - Accounting,Romania - Accounting
base,selection,"base.language.install,lang",0,Romanian / română,Romanian / română
base,field,"res.currency,rounding",0,Rounding Factor,Zaokrąglenie
base,view,ir.rule,0,Rule Definition (Domain Filter),Rule Definition (Domain Filter)
base,sql_constraint,ir.rule,0,Rule must have at least one checked access right !,Reguła musi mieć zaznaczone co najmniej jedno prawo dostępu !
base,view,res.groups,0,Rules,Reguły
base,field,"res.groups,rule_groups",0,Rules,Reguły
base,constraint,ir.rule,0,Rules can not be applied on Transient models.,Rules can not be applied on Transient models.
base,constraint,ir.rule,0,Rules can not be applied on the Record Rules model.,Rules can not be applied on the Record Rules model.
base,model,"ir.actions.server,name",base.action_run_ir_action_todo,Run Remaining Action Todo,Run Remaining Action Todo
base,selection,"base.language.install,lang",0,Russian / русский язык,Russian / русский язык
base,model,"res.country,name",base.ru,Russian Federation,Federacja Rosyjska
base,model,"res.country,name",base.rw,Rwanda,Rwanda
base,field,"ir.actions.server,sms",0,SMS,SMS
base,selection,"ir.actions.server,state",0,SMS,SMS
base,view,ir.actions.server,0,SMS Configuration,Konfiguracja SMS
base,field,"ir.mail_server,smtp_port",0,SMTP Port,Port SMTP
base,help,"ir.mail_server,smtp_port",0,"SMTP Port. Usually 465 for SSL, and 25 or 587 for other cases.","SMTP Port. Usually 465 for SSL, and 25 or 587 for other cases."
base,field,"ir.mail_server,smtp_host",0,SMTP Server,Serwer SMTP
base,code,addons/base/ir/ir_mail_server.py,239,SMTP-over-SSL mode unavailable,SMTP-over-SSL mode unavailable
base,selection,"ir.translation,type",0,SQL Constraint,SQL Constraint
base,selection,"ir.mail_server,smtp_encryption",0,SSL/TLS,SSL/TLS
base,field,"ir.actions.report.xml,report_sxw_content",0,SXW Content,Zawartość SXW
base,field,"ir.actions.report.xml,report_sxw_content_data",0,SXW Content,Zawartość SXW
base,field,"ir.actions.report.xml,report_sxw",0,SXW Path,Ścieżka SXW
base,model,"res.country,name",base.bl,Saint Barthélémy,Saint Barthélémy
base,model,"res.country,name",base.sh,Saint Helena,Święta Helena
base,model,"res.country,name",base.kn,Saint Kitts & Nevis Anguilla,Saint Kitts & Nevis Anguilla
base,model,"res.country,name",base.lc,Saint Lucia,Saint Lucia
base,model,"res.country,name",base.mf,Saint Martin (French part),Saint-Martin (część francuska)
base,model,"res.country,name",base.pm,Saint Pierre and Miquelon,Saint Pierre and Miquelon
base,model,"res.country,name",base.st,Saint Tome (Sao Tome) and Principe,Saint Tome (Sao Tome) and Principe
base,model,"res.country,name",base.vc,Saint Vincent & Grenadines,Saint Vincent & Grenadines
base,model,"ir.module.category,name",base.module_category_sale,Sale,Sale
base,model,"ir.module.module,description",base.module_jobsplus_sale,Sale module for Jobs Plus. 2013-05-28 20:32,Sale module for Jobs Plus. 2013-05-28 20:32
base,model,"ir.module.category,name",base.module_category_sales_management,Sales,Sprzedaż
base,model,"ir.ui.menu,name",base.menu_base_partner,Sales,Sprzedaż
base,model,"ir.ui.menu,name",base.menu_sale_config,Sales,Sprzedaż
base,model,"ir.ui.menu,name",base.menu_sale_config_sales,Sales,Sprzedaż
base,model,"ir.ui.menu,name",base.menu_sales,Sales,Sprzedaż
base,model,"ir.ui.menu,name",base.next_id_64,Sales,Sprzedaż
base,view,res.partner,0,Sales & Purchases,Sprzedaż i zakupy
base,model,"ir.module.module,shortdesc",base.module_sale_analytic_plans,Sales Analytic Distribution,Analityczny podział sprzedaży
base,model,"ir.module.module,shortdesc",base.module_sale,Sales Management,Sprzedaż
base,model,"ir.module.module,shortdesc",base.module_sale_mrp,Sales and MRP Management,Sprzedaż i MRP
base,model,"ir.module.module,shortdesc",base.module_sale_stock,Sales and Warehouse Management,Sprzedaż i Magazyn
base,view,res.partner,0,Salesperson,Sprzedawca
base,field,"res.partner,user_id",0,Salesperson,Sprzedawca
base,model,"res.country,name",base.ws,Samoa,Samoa
base,model,"res.country,name",base.sm,San Marino,San Marino
base,model,"res.country,name",base.sa,Saudi Arabia,Arabia Saudyjska
base,view,res.users,0,Save,Zapisz
base,field,"ir.actions.report.xml,attachment",0,Save as Attachment Prefix,Zapisz załacznik z prefiksem
base,view,ir.cron,0,Scheduled Action,Zaplanowane akcje
base,model,"ir.actions.act_window,name",base.ir_cron_act,Scheduled Actions,Zaplanowane akcje
base,view,ir.cron,0,Scheduled Actions,Zaplanowane akcje
base,model,"ir.ui.menu,name",base.menu_ir_cron_act,Scheduled Actions,Zaplanowane akcje
base,model,"ir.ui.menu,name",base.menu_ir_cron,Scheduler,Planista
base,view,ir.ui.view,0,Search,Szukanie
base,selection,"ir.ui.view,type",0,Search,Szukanie
base,view,ir.actions.todo,0,Search Actions,Akcje wyszukiwania
base,view,res.partner,0,Search Partner,Szukanie partnera
base,field,"ir.actions.act_window,search_view",0,Search View,Widok szukania
base,field,"ir.actions.act_window,search_view_id",0,Search View Ref.,Odn. widoku szukania
base,view,ir.module.module,0,Search modules,Search modules
base,field,"ir.model.fields,select_level",0,Searchable,Przeszukiwalne
base,view,ir.sequence,0,Second: %(sec)s,Second: %(sec)s
base,view,ir.actions.act_window,0,Security,Uprawnienia
base,view,ir.actions.report.xml,0,Security,Uprawnienia
base,model,"ir.ui.menu,name",base.menu_security,Security,Uprawnienia
base,view,ir.mail_server,0,Security and Authentication,Bezpieczeństwo i autentykacja
base,code,addons/base/ir/ir_fields.py,294,See all possible values,Pokaż wszystkie możliwe wartości
base,help,"multi_company.default,field_id",0,Select field property,Wybierz właściwość pola
base,view,base.module.import,0,Select module package to import (.zip file):,Wybierz pakiet modułu do importu (plik .zip)
base,help,"ir.actions.server,action_id",0,"Select the Action Window, Report, Wizard to be executed.","Wybierz do wykonania okno akcji, raport lub kreatora"
base,help,"ir.actions.server,loop_action",0,Select the action that will be executed. Loop action will not be avaliable inside loop.,Wybierz akcję do wykonania. Akcja pętlowa nie będzie możliwa wewnątrz pętli.
base,help,"ir.actions.server,model_id",0,"Select the object on which the action will work (read, write, create).","Wybierz obiekt, na którym akcja ma być wykonana (odczyt, zapis, tworzenie)"
base,help,"res.partner,use_parent_address",0,Select this if you want to set company's address information  for this contact,Wybierz jeśli chcesz ustawić adres firmy dla tego kontaktu
base,field,"ir.model.fields,selectable",0,Selectable,Wybieralny
base,selection,"ir.translation,type",0,Selection,Wybieranie
base,field,"ir.model.fields,selection",0,Selection Options,Opcje wyboru
base,model,"ir.module.module,summary",base.module_account_voucher,Send Invoices and Track Payments,Wysyła faktury i śledzi płatności
base,model,"res.country,name",base.sn,Senegal,Senegal
base,field,"res.lang,grouping",0,Separator Format,Format separatora
base,field,"ir.actions.act_window.view,sequence",0,Sequence,Numeracja
base,field,"ir.actions.server,sequence",0,Sequence,Numeracja
base,field,"ir.actions.todo,sequence",0,Sequence,Numeracja
base,view,ir.cron,0,Sequence,Numeracja
base,field,"ir.module.category,sequence",0,Sequence,Numeracja
base,field,"ir.module.module,sequence",0,Sequence,Numeracja
base,view,ir.sequence,0,Sequence,Numeracja
base,field,"ir.ui.menu,sequence",0,Sequence,Numeracja
base,view,ir.ui.view,0,Sequence,Numeracja
base,field,"ir.ui.view,priority",0,Sequence,Numeracja
base,field,"ir.ui.view_sc,sequence",0,Sequence,Numeracja
base,field,"multi_company.default,sequence",0,Sequence,Numeracja
base,field,"res.partner.bank,sequence",0,Sequence,Numeracja
base,model,"ir.actions.act_window,name",base.ir_sequence_type,Sequence Codes,Kody numeracji
base,model,"ir.ui.menu,name",base.menu_ir_sequence_type,Sequence Codes,Kody numeracji
base,view,ir.sequence.type,0,Sequence Type,Typ numeracji
base,model,"ir.actions.act_window,name",base.ir_sequence_form,Sequences,Numeracje
base,view,ir.sequence,0,Sequences,Numeracje
base,model,"ir.ui.menu,name",base.menu_ir_sequence_form,Sequences,Numeracje
base,model,"ir.ui.menu,name",base.next_id_5,Sequences & Identifiers,Numeracje i identyfikatory
base,view,ir.sequence.type,0,Sequences Type,Typ numeracji
base,model,"res.country,name",base.rs,Serbia,Serbia
base,selection,"base.language.install,lang",0,Serbian (Cyrillic) / српски,Serbian (Cyrillic) / српски
base,selection,"base.language.install,lang",0,Serbian (Latin) / srpski,Serbian (Latin) / srpski
base,field,"ir.model.fields,serialization_field_id",0,Serialization Field,Pole serializacji
base,code,addons/orm.py,787,Serialization field `%s` not found for sparse field `%s`!,Serialization field `%s` not found for sparse field `%s`!
base,view,ir.actions.server,0,Server Action,Akcja serwera
base,field,"workflow.activity,action_id",0,Server Action,Akcja serwera
base,model,"ir.actions.act_window,name",base.action_server_action,Server Actions,Akcje serwera
base,view,ir.actions.server,0,Server Actions,Akcje serwera
base,model,"ir.ui.menu,name",base.menu_server_action,Server Actions,Akcje serwera
base,field,"ir.actions.report.xml,report_name",0,Service Name,Nazwa usługi
base,selection,"ir.model.fields,on_delete",0,Set NULL,Ustaw NULL
base,field,"res.users,new_password",0,Set Password,Ustaw hasło
base,view,ir.actions.todo,0,Set as Todo,Ustaw jako Do zrobienia
base,code,addons/base/res/res_users.py,473,Setting empty passwords is not allowed for security reasons!,Wprowadzanie pustych haseł jest niedozwolone z powodów bezpieczeństwa !
base,model,"ir.ui.menu,name",base.menu_administration,Settings,Ustawienia
base,model,"res.groups,name",base.group_system,Settings,Ustawienia
base,model,"res.country,name",base.sc,Seychelles,Seszele
base,model,"ir.module.module,shortdesc",base.module_share,Share any Document,Współdziel dowolny dokument
base,view,ir.filters,0,Shared,Współdzielone
base,model,"ir.module.module,shortdesc",base.module_document_ftp,Shared Repositories (FTP),Współdzielone repozytoria (FTP)
base,model,"ir.module.module,shortdesc",base.module_document_webdav,Shared Repositories (WebDAV),Współdzielone repozytoria (WebDAV)
base,selection,"res.partner,type",0,Shipping,Dostawa
base,view,ir.ui.view_sc,0,Shortcut,Skrót
base,field,"ir.ui.view_sc,name",0,Shortcut Name,Nazwa skrótu
base,sql_constraint,ir.ui.view_sc,0,Shortcut for this menu already exists!,Skrót do tego menu już istnieje!
base,code,addons/base/static/src/js/apps.js,104,Showing locally available modules,Showing locally available modules
base,model,"res.country,name",base.sl,Sierra Leone,Sierra Leone
base,field,"workflow.transition,signal",0,Signal (Button Name),Signal (Button Name)
base,field,"workflow.activity,signal_send",0,Signal (subflow.*),Przywołanie (podobieg.*)
base,field,"res.users,signature",0,Signature,Podpis
base,model,"ir.module.module,shortdesc",base.module_auth_signup,Signup,Signup
base,model,"ir.module.module,shortdesc",base.module_auth_oauth_signup,Signup with OAuth2 Authentication,Signup with OAuth2 Authentication
base,model,"res.country,name",base.sg,Singapore,Singapur
base,selection,"base.language.install,lang",0,Sinhalese / සිංහල,Sinhalese / සිංහල
base,model,"res.country,name",base.sx,Sint Maarten (Dutch part),Sint Maarten (Dutch part)
base,model,"res.partner.title,name",base.res_partner_title_sir,Sir,Pan
base,model,"res.partner.title,shortcut",base.res_partner_title_sir,Sir,Pan
base,field,"ir.model.fields,size",0,Size,Rozmiar
base,code,addons/base/ir/ir_model.py,295,Size of the field can never be less than 0 !,Size of the field can never be less than 0 !
base,view,res.config.installer,0,Skip,Pomiń
base,selection,"base.language.install,lang",0,Slovak / Slovenský jazyk,Slovak / Slovenský jazyk
base,model,"res.country,name",base.sk,Slovakia,Słowacja
base,model,"res.country,name",base.si,Slovenia,Słowenia
base,model,"ir.module.module,shortdesc",base.module_l10n_si,Slovenian - Accounting,Slovenian - Accounting
base,selection,"base.language.install,lang",0,Slovenian / slovenščina,Slovenian / slovenščina
base,field,"res.partner,image_small",0,Small-sized image,Mały obrazek
base,help,"res.partner,image_small",0,"Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required."
base,model,"ir.module.category,name",base.module_category_social_network,Social Network,Serwis społecznościowy
base,model,"ir.module.module,shortdesc",base.module_mail,Social Network,Serwis społecznościowy
base,model,"res.country,name",base.sb,Solomon Islands,Wyspy Salomona
base,model,"res.country,name",base.so,Somalia,Somalia
base,help,"res.bank,bic",0,Sometimes called BIC or Swift.,Czasem nazywany BIC lub Swift.
base,code,addons/base/ir/ir_model.py,726,"Sorry, you are not allowed to access this document.",Nie jesteś upoważniony do tego dokumentu.
base,code,addons/base/ir/ir_model.py,728,"Sorry, you are not allowed to create this kind of document.","Sorry, you are not allowed to create this kind of document."
base,code,addons/base/ir/ir_model.py,729,"Sorry, you are not allowed to delete this document.",Nie masz uprawnień do usuwania tego dokumentu
base,code,addons/base/ir/ir_model.py,727,"Sorry, you are not allowed to modify this document.","Niestety, nie możesz modyfikować tego dokumentu."
base,code,addons/orm.py,4815,Sorting field %s not found on model %s,Sorting field %s not found on model %s
base,field,"ir.translation,src",0,Source,Źródło
base,field,"workflow.transition,act_from",0,Source Activity,Aktywność źródłowa
base,field,"ir.actions.act_window,src_model",0,Source Model,Source Model
base,view,ir.actions.act_window,0,Source Object,Obiekt źródłowy
base,view,ir.translation,0,Source Term,Termin źródłowy
base,help,"workflow.transition,act_from",0,"Source activity. When this activity is over, the condition is tested to determine if we can start the ACT_TO activity.","Aktywność źródłowa. Kiedy ta aktywność się wykona, to jest sprawdzane wyrażenie, aby określić, czy można uruchomić aktywność ACT_TO."
base,model,"res.country,name",base.za,South Africa,Afryka Południowa
base,model,"res.country,name",base.gs,South Georgia and the South Sandwich Islands,South Georgia and the South Sandwich Islands
base,model,"res.country,name",base.kr,South Korea,Korea Południowa
base,model,"res.country,name",base.ss,South Sudan,South Sudan
base,model,"res.country,name",base.es,Spain,Hiszpania
base,selection,"base.language.install,lang",0,Spanish (AR) / Español (AR),Spanish (AR) / Español (AR)
base,selection,"base.language.install,lang",0,Spanish (BO) / Español (BO),Spanish (BO) / Español (BO)
base,selection,"base.language.install,lang",0,Spanish (CL) / Español (CL),Spanish (CL) / Español (CL)
base,selection,"base.language.install,lang",0,Spanish (CO) / Español (CO),Spanish (CO) / Español (CO)
base,selection,"base.language.install,lang",0,Spanish (CR) / Español (CR),Spanish (CR) / Español (CR)
base,selection,"base.language.install,lang",0,Spanish (DO) / Español (DO),Spanish (DO) / Español (DO)
base,selection,"base.language.install,lang",0,Spanish (EC) / Español (EC),Spanish (EC) / Español (EC)
base,selection,"base.language.install,lang",0,Spanish (GT) / Español (GT),Spanish (GT) / Español (GT)
base,selection,"base.language.install,lang",0,Spanish (HN) / Español (HN),Spanish (HN) / Español (HN)
base,selection,"base.language.install,lang",0,Spanish (MX) / Español (MX),Spanish (MX) / Español (MX)
base,selection,"base.language.install,lang",0,Spanish (NI) / Español (NI),Spanish (NI) / Español (NI)
base,selection,"base.language.install,lang",0,Spanish (PA) / Español (PA),Spanish (PA) / Español (PA)
base,selection,"base.language.install,lang",0,Spanish (PE) / Español (PE),Spanish (PE) / Español (PE)
base,selection,"base.language.install,lang",0,Spanish (PR) / Español (PR),Spanish (PR) / Español (PR)
base,selection,"base.language.install,lang",0,Spanish (PY) / Español (PY),Hiszpański (PY) / Español (PY)
base,selection,"base.language.install,lang",0,Spanish (SV) / Español (SV),Spanish (SV) / Español (SV)
base,selection,"base.language.install,lang",0,Spanish (UY) / Español (UY),Spanish (UY) / Español (UY)
base,selection,"base.language.install,lang",0,Spanish (VE) / Español (VE),Spanish (VE) / Español (VE)
base,selection,"base.language.install,lang",0,Spanish / Español,Spanish / Español
base,model,"ir.module.module,shortdesc",base.module_l10n_es,Spanish Charts of Accounts (PGCE 2008),Spanish Charts of Accounts (PGCE 2008)
base,model,"ir.module.category,name",base.module_category_specific_industry_applications,Specific Industry Applications,Aplikacje branżowe
base,help,"res.users,new_password",0,"Specify a value only when creating a user or if you're changing the user's password, otherwise leave empty. After a change of password, the user has to login again.","Specify a value only when creating a user or if you're changing the user's password, otherwise leave empty. After a change of password, the user has to login again."
base,help,"ir.cron,doall",0,Specify if missed occurrences should be executed when the server restarts.,"Podaj, jeśli niedokonane operację mają być wykonane przy restarcie serwera."
base,field,"workflow.activity,split_mode",0,Split Mode,Tryb podziału
base,model,"res.country,name",base.lk,Sri Lanka,Sri Lanka
base,model,"ir.ui.menu,name",base.menu_project_config_project,Stages,Etapy
base,selection,"ir.sequence,implementation",0,Standard,Standard
base,view,base.module.upgrade,0,Start configuration,Rozpocznij konfigurację
base,view,res.bank,0,State,Stan
base,view,res.company,0,State,Stan
base,view,res.country.state,0,State,Stan
base,view,res.partner,0,State,Stan
base,field,"res.partner,state_id",0,State,województwo
base,view,res.partner.bank,0,State,Stan
base,view,res.users,0,State,Stan
base,field,"res.country.state,code",0,State Code,Kod regionu
base,field,"res.country.state,name",0,State Name,Nazwa regionu
base,model,"ir.module.module,shortdesc",base.module_base_status,State/Stage Management,Zarządzanie stanami/etapami
base,field,"base.language.install,state",0,Status,Stan
base,field,"base.module.import,state",0,Status,Stan
base,field,"base.module.update,state",0,Status,Stan
base,field,"ir.actions.todo,state",0,Status,Stan
base,field,"ir.module.module,state",0,Status,Stan
base,field,"ir.module.module.dependency,state",0,Status,Stan
base,field,"ir.translation,state",0,Status,Stan
base,field,"res.request,state",0,Status,Stan
base,field,"workflow.instance,state",0,Status,Stan
base,view,workflow.workitem,0,Status,Stan
base,field,"workflow.workitem,state",0,Status,Stan
base,model,"ir.module.module,summary",base.module_note_pad,"Sticky memos, Collaborative","Notatki, Współpraca"
base,model,"ir.module.module,summary",base.module_note,"Sticky notes, Collaborative, Memos","Notatki, Współpraca"
base,selection,"workflow.activity,kind",0,Stop All,Zatrzymaj wszystko
base,field,"ir.attachment,store_fname",0,Stored Filename,Nazwa zapisanego pliku
base,field,"res.bank,street",0,Street,Ulica
base,field,"res.company,street",0,Street,Ulica
base,field,"res.partner,street",0,Street,Ulica
base,view,res.partner.bank,0,Street,Ulica
base,field,"res.partner.bank,street",0,Street,Ulica
base,view,res.bank,0,Street...,Ulica
base,view,res.company,0,Street...,Ulica
base,view,res.partner,0,Street...,Ulica
base,view,res.users,0,Street...,Ulica
base,field,"res.bank,street2",0,Street2,Ulica2
base,field,"res.company,street2",0,Street2,Ulica2
base,field,"res.partner,street2",0,Street2,Ulica2
base,view,workflow.activity,0,Subflow,Podobieg
base,selection,"workflow.activity,kind",0,Subflow,Podobieg
base,field,"workflow.activity,subflow_id",0,Subflow,Podobieg
base,field,"workflow.workitem,subflow_id",0,Subflow,Podobieg
base,field,"ir.actions.server,subject",0,Subject,Temat
base,field,"res.request,name",0,Subject,Temat
base,view,res.request.link,0,Subject,Temat
base,view,ir.ui.menu,0,Submenus,Podmenu
base,model,"res.country,name",base.sd,Sudan,Sudan
base,field,"ir.sequence,suffix",0,Suffix,Sufiks
base,help,"ir.sequence,suffix",0,Suffix value of the record for the sequence,Sufiks dla numeracji.
base,field,"ir.module.module,summary",0,Summary,Podsumowanie
base,field,"res.request.history,name",0,Summary,Podsumowanie
base,field,"ir.actions.client,params",0,Supplementary arguments,Dodatkowe argumenty
base,field,"res.partner,supplier",0,Supplier,Dostawca
base,view,res.partner,0,Supplier Partners,Dostawcy
base,model,"ir.actions.act_window,name",base.action_partner_supplier_form,Suppliers,Dostawcy
base,view,res.partner,0,Suppliers,Dostawcy
base,model,"ir.module.module,shortdesc",base.module_account_payment,Suppliers Payment Management,Zarządzanie płatnościami od dostawców
base,model,"ir.module.module,summary",base.module_project_issue,"Support, Bug Tracker, Helpdesk","Obsługa, Obsługa błędów, Helpdesk"
base,model,"res.country,name",base.sr,Suriname,Surinam
base,model,"ir.module.module,shortdesc",base.module_survey,Survey,Ankieta
base,model,"res.groups,name",base.group_survey_user,Survey / User,Ankieta / Użytkownik
base,model,"res.country,name",base.sj,Svalbard and Jan Mayen Islands,Wyspy Svalbard i Jan Mayen
base,model,"res.country,name",base.sz,Swaziland,Swaziland
base,model,"res.country,name",base.se,Sweden,Szwecja
base,selection,"base.language.install,lang",0,Swedish / svenska,Swedish / svenska
base,model,"res.country,name",base.ch,Switzerland,Szwajcaria
base,model,"ir.module.module,shortdesc",base.module_l10n_ch,Switzerland - Accounting,Switzerland - Accounting
base,field,"res.currency,symbol",0,Symbol,Symbol
base,field,"res.currency,position",0,Symbol Position,Pozycja symbolu
base,view,base.update.translations,0,Synchronize Terms,Synchronize Terms
base,model,"ir.actions.act_window,name",base.action_wizard_update_translations,Synchronize Terms,Synchronize Terms
base,model,"ir.ui.menu,name",base.menu_wizard_update_translations,Synchronize Terms,Synchronize Terms
base,view,base.update.translations,0,Synchronize Translation,Synchronizuj tłumaczenie
base,model,"res.country,name",base.sy,Syria,Syria
base,view,base.module.configuration,0,System Configuration Done,Wykonano konfigurację systemu
base,code,addons/base/module/wizard/base_module_configuration.py,38,System Configuration done,Wykonano konfiguracje systemu
base,model,"ir.actions.act_window,name",base.ir_config_list_action,System Parameters,Parametry systemu
base,view,ir.config_parameter,0,System Parameters,Parametry systemu
base,model,"ir.ui.menu,name",base.ir_config_menu,System Parameters,Parametry systemu
base,view,ir.config_parameter,0,System Properties,Właściwości systemu
base,view,base.module.upgrade,0,System Update,Aktualizacja systemu
base,selection,"base.language.export,format",0,TGZ Archive,Archiwum TGZ
